"dataset","method","descriptor","testset","true_or_y_scrambled_labels_used","train_test_split","cv_split","accuracy","balanced_accuracy","recall","precision","AU_Prec_Rec_Curve","ROC_AUC","MCC","dataset_readable"
"all","SVM","PT","CV","2","5","4",0.536585365853659,0.54679802955665,0.379310344827586,0.6,0.568489332490781,0.542469025227646,0.0989391006227228,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","5","5",0.573170731707317,0.571119356833643,0.560606060606061,0.474358974358974,0.473741267751167,0.593614718614719,0.139671016785587,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","5","5",0.579268292682927,0.581168831168831,0.590909090909091,0.481481481481481,0.469990344105303,0.587816944959802,0.159229209055976,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","6","1",0.533333333333333,0.521931115690315,0.253164556962025,0.526315789473684,0.472087671899398,0.492566970856638,0.0520427016950086,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","6","1",0.484848484848485,0.477995289961731,0.316455696202532,0.446428571428571,0.493456099053211,0.46371798645864,-0.0464302641641706,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","6","2",0.539393939393939,0.507894736842105,0.3,0.4375,0.456504387568014,0.55578947368421,0.0171816523299747,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","6","2",0.545454545454545,0.537593984962406,0.485714285714286,0.465753424657534,0.419556447349342,0.507067669172932,0.0748176112271227,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","6","3",0.484848484848485,0.46481371969249,0.210526315789474,0.390243902439024,0.441560017950062,0.447368421052632,-0.0811712777294753,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","6","3",0.460606060606061,0.454834417504435,0.381578947368421,0.408450704225352,0.487853074052929,0.477823772915435,-0.0909381907750612,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","6","4",0.615853658536585,0.611011904761905,0.4125,0.673469387755102,0.55571726686207,0.581026785714286,0.242458395267282,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","6","4",0.603658536585366,0.60297619047619,0.575,0.597402597402597,0.403368353216176,0.380654761904762,0.206274937737265,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","6","5",0.542682926829268,0.53986315632902,0.308641975308642,0.568181818181818,0.502820915702455,0.547746541722445,0.0899634854217267,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","6","5",0.530487804878049,0.528558679161089,0.37037037037037,0.535714285714286,0.505229798834233,0.555927413357132,0.0602204196356239,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","7","1",0.521212121212121,0.509504862953139,0.294871794871795,0.48936170212766,0.474753477233526,0.509136457412319,0.0210277521786297,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","7","1",0.527272727272727,0.524535809018568,0.474358974358974,0.5,0.470145353483501,0.489758325965223,0.0492607193853666,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","7","2",0.545454545454545,0.54415221863062,0.329268292682927,0.574468085106383,0.509000157227761,0.516015280634734,0.0978224570528649,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","7","2",0.472727272727273,0.472450778724655,0.426829268292683,0.466666666666667,0.476823199369201,0.465324713488099,-0.0553265269662707,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","7","3",0.545454545454545,0.532467532467533,0.337662337662338,0.52,0.521304927747411,0.562795159386068,0.0704907376850241,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","7","3",0.563636363636364,0.556818181818182,0.454545454545455,0.538461538461538,0.527520345991372,0.571059622195986,0.116023870223064,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","7","4",0.557575757575758,0.52899310758166,0.323943661971831,0.479166666666667,0.433977792203127,0.511087803416242,0.0632126961548446,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","7","4",0.539393939393939,0.526820497452802,0.436619718309859,0.462686567164179,0.436288337923027,0.497153131555289,0.0540803490854554,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","7","5",0.524390243902439,0.519731943410276,0.392405063291139,0.508196721311475,0.437286573668573,0.430528667163068,0.0407980433963434,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","7","5",0.51219512195122,0.512434847356664,0.518987341772152,0.493975903614458,0.480378762831103,0.505733432613552,0.0248548935248646,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","8","1",0.545454545454545,0.520250148898154,0.301369863013699,0.478260869565217,0.490931173262899,0.520473496128648,0.0448601956926236,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","8","1",0.521212121212121,0.501340083382966,0.328767123287671,0.444444444444444,0.481123240136609,0.527322811197141,0.00283699644811955,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","8","2",0.557575757575758,0.564705882352941,0.329411764705882,0.636363636363636,0.550478756328261,0.533970588235294,0.146254484825426,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","8","2",0.56969696969697,0.570955882352941,0.529411764705882,0.592105263157895,0.584407090112385,0.5625,0.142288911652453,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","8","3",0.527272727272727,0.517151767151767,0.418918918918919,0.46969696969697,0.457615736322594,0.479358479358479,0.0348245777110249,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","8","3",0.509090909090909,0.506979506979507,0.486486486486487,0.455696202531646,0.452044816889265,0.485595485595486,0.0138972389960867,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","8","4",0.515151515151515,0.510304659498208,0.472222222222222,0.447368421052632,0.417537160927073,0.495221027479092,0.0205054622740611,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","8","4",0.533333333333333,0.534274193548387,0.541666666666667,0.469879518072289,0.430694114056844,0.515979689366786,0.0679921838663415,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","8","5",0.536585365853659,0.546809779367919,0.337209302325581,0.604166666666667,0.582550352185287,0.565071556350626,0.102757493789175,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","8","5",0.548780487804878,0.553070960047704,0.465116279069767,0.588235294117647,0.456261133090473,0.415250447227191,0.107595323038773,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","9","1",0.503030303030303,0.519145476049675,0.314606741573034,0.571428571428571,0.546895645258413,0.547309284447073,0.0417706208135299,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","9","1",0.515151515151515,0.529420461265523,0.348314606741573,0.584905660377358,0.583641729469913,0.520993494973389,0.0628108002275766,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","9","2",0.557575757575758,0.558257419923597,0.44578313253012,0.578125,0.556608694647772,0.555686159271231,0.119557421784591,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","9","2",0.575757575757576,0.575595063179547,0.602409638554217,0.574712643678161,0.529165518324077,0.575374669409345,0.151412759562243,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","9","3",0.551515151515152,0.565384615384615,0.630769230769231,0.450549450549451,0.462231957408608,0.565769230769231,0.128477090020785,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","9","3",0.466666666666667,0.473846153846154,0.507692307692308,0.370786516853933,0.362855476083939,0.490615384615385,-0.0512767438761397,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","9","4",0.560975609756098,0.554606741573034,0.48,0.521739130434783,0.455351612637133,0.546367041198502,0.110208615170921,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","9","4",0.567073170731707,0.568614232209738,0.586666666666667,0.523809523809524,0.398152292642467,0.412734082397004,0.136768222325696,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","9","5",0.536585365853659,0.538003867321136,0.421686746987952,0.555555555555556,0.524470243382751,0.523650156180277,0.0781283014977543,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","9","5",0.530487804878049,0.53093856909118,0.493975903614458,0.539473684210526,0.485908266669246,0.476498586940354,0.0620388362843401,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","10","1",0.551515151515152,0.574659964518037,0.280898876404494,0.714285714285714,0.590815372477945,0.554923122412774,0.182059722314756,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","10","1",0.515151515151515,0.531342400946186,0.325842696629214,0.591836734693878,0.55727198989226,0.503769958604376,0.0683812479727285,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","10","2",0.533333333333333,0.535353535353535,0.545454545454545,0.433734939759036,0.428889861925362,0.539103152739516,0.0692797701431116,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","10","2",0.606060606060606,0.588383838383838,0.5,0.507692307692308,0.340586803671941,0.396847260483624,0.177229389239642,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","10","3",0.503030303030303,0.509346482190168,0.36046511627907,0.53448275862069,0.480700028369935,0.479908743008537,0.0195584783688352,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","10","3",0.496969696969697,0.495289961730939,0.534883720930233,0.51685393258427,0.478841793049672,0.479467176920813,-0.00944094360172969,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","10","4",0.579268292682927,0.563098086124402,0.342105263157895,0.577777777777778,0.520623422242629,0.51248504784689,0.141030997233813,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","10","4",0.518292682926829,0.511662679425837,0.421052631578947,0.477611940298507,0.477682555225877,0.502915669856459,0.0236620952177539,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","10","5",0.51219512195122,0.50268336314848,0.307692307692308,0.48,0.490722206787177,0.547406082289803,0.00582195100069358,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","10","5",0.536585365853659,0.534883720930233,0.5,0.513157894736842,0.522807014632747,0.561717352415027,0.0698716813356891,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","1","1",0.563636363636364,0.564910214895496,0.594936708860759,0.540229885057471,0.483890408113561,0.533853400058875,0.129896929756259,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","1","1",0.490909090909091,0.496688254342067,0.632911392405063,0.476190476190476,0.507066980249366,0.527965852222549,-0.00687827393000544,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","1","2",0.567073170731707,0.569562621286759,0.61038961038961,0.534090909090909,0.519753596678735,0.540603075085834,0.139239607773738,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","1","2",0.548780487804878,0.546350201522615,0.506493506493506,0.52,0.567576391317888,0.600910583669204,0.0928669059239801,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","1","3",0.48780487804878,0.486309523809524,0.425,0.472222222222222,0.460247463587476,0.482217261904762,-0.0275786513553874,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","1","3",0.597560975609756,0.599404761904762,0.675,0.574468085106383,0.452928850697733,0.408110119047619,0.200913386883012,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","1","4",0.530487804878049,0.530952380952381,0.511904761904762,0.544303797468354,0.484245323519357,0.478497023809524,0.0619278048096749,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","1","4",0.50609756097561,0.505059523809524,0.547619047619048,0.51685393258427,0.516695335867315,0.503645833333333,0.0101530994739599,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","1","5",0.518292682926829,0.515280898876404,0.48,0.473684210526316,0.444343771426451,0.49063670411985,0.0305320806007282,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","1","5",0.542682926829268,0.545093632958802,0.573333333333333,0.5,0.459315829071429,0.517078651685393,0.0899651543243571,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","2","1",0.533333333333333,0.533573317660887,0.493975903614458,0.539473684210526,0.513712632385883,0.517411107846018,0.0673547809744342,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","2","1",0.563636363636364,0.56332647663826,0.614457831325301,0.56043956043956,0.48825629877703,0.4308698207464,0.127328240396812,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","2","2",0.539393939393939,0.5375,0.475,0.527777777777778,0.491319949949629,0.517279411764706,0.0755801931156427,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","2","2",0.466666666666667,0.467647058823529,0.5,0.454545454545455,0.466698842631505,0.467720588235294,-0.0648203723552164,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","2","3",0.567073170731707,0.560334346504559,0.514285714285714,0.493150684931507,0.494765095704598,0.578571428571429,0.120095139069012,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","2","3",0.560975609756098,0.576899696048632,0.685714285714286,0.489795918367347,0.365583100592053,0.41306990881459,0.155125273454063,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","2","4",0.481707317073171,0.491341991341991,0.333333333333333,0.517857142857143,0.539729794488094,0.526123301985371,-0.0182241427710174,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","2","4",0.530487804878049,0.529855202268995,0.540229885057471,0.55952380952381,0.526855280855812,0.496566651739066,0.0596170340281112,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","2","5",0.567073170731707,0.553648732220161,0.484848484848485,0.463768115942029,0.421188103608704,0.533627087198516,0.106583043347198,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","2","5",0.48780487804878,0.47247990105133,0.393939393939394,0.371428571428571,0.389834040756499,0.46343537414966,-0.0545697602269234,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","3","1",0.533333333333333,0.536816578483245,0.345238095238095,0.568627450980392,0.526515541861036,0.553644914756026,0.07965592031727,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","3","1",0.509090909090909,0.510141093474427,0.452380952380952,0.520547945205479,0.509390748696009,0.526601998824221,0.0204146336257189,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","3","2",0.56969696969697,0.566935729515687,0.552238805970149,0.474358974358974,0.491737401961583,0.5649558330795,0.131683544614647,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","3","2",0.478787878787879,0.506929637526652,0.656716417910448,0.411214953271028,0.469213686777655,0.537389582698751,0.0142555857727848,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","3","3",0.49390243902439,0.482259988073942,0.243589743589744,0.441860465116279,0.451829091655673,0.474135360763268,-0.0402859414435632,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","3","3",0.524390243902439,0.523255813953488,0.5,0.5,0.509269387314865,0.523330351818724,0.0465116279069767,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","3","4",0.560975609756098,0.566666666666667,0.333333333333333,0.636363636363636,0.532618976236956,0.55625,0.150420286618071,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","3","4",0.548780487804878,0.547321428571429,0.607142857142857,0.554347826086957,0.545497347585525,0.561160714285714,0.0953262079457955,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","3","5",0.542682926829268,0.517156862745098,0.367647058823529,0.43859649122807,0.419382408628506,0.517386642156863,0.0355000225384462,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","3","5",0.51219512195122,0.52328431372549,0.588235294117647,0.434782608695652,0.406304765983539,0.479243259803922,0.0462299420291745,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","4","1",0.515151515151515,0.526666666666667,0.653333333333333,0.475728155339806,0.484666085807487,0.521333333333333,0.0548322613699288,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","4","1",0.551515151515152,0.568888888888889,0.76,0.504424778761062,0.495528930193678,0.560962962962963,0.147669283811626,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","4","2",0.5,0.494633273703041,0.384615384615385,0.46875,0.469695392241065,0.51654740608229,-0.0109886915363738,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","4","2",0.518292682926829,0.515652951699463,0.461538461538462,0.493150684931507,0.448910472924751,0.49515503875969,0.0314586905602882,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","4","3",0.518292682926829,0.516964285714286,0.4625,0.506849315068493,0.490988979824805,0.514136904761905,0.0341246404554422,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","4","3",0.530487804878049,0.530357142857143,0.525,0.518518518518518,0.502979796013324,0.513764880952381,0.060700737954279,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","4","4",0.542682926829268,0.547846889952153,0.477272727272727,0.591549295774648,0.570587188964647,0.545828349282297,0.0963077403322856,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","4","4",0.542682926829268,0.542464114832536,0.545454545454545,0.578313253012048,0.498525075443224,0.463741028708134,0.0847068726190029,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","4","5",0.554878048780488,0.556575608299746,0.584415584415584,0.523255813953488,0.469607705654207,0.525750111957008,0.113075284670619,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","4","5",0.481707317073171,0.483131810718018,0.506493506493506,0.453488372093023,0.47712630216673,0.48320644872369,-0.0337137392289709,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","5","1",0.503030303030303,0.502210433244916,0.487179487179487,0.475,0.49555026766355,0.539272030651341,0.00441631325307194,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","5","1",0.551515151515152,0.555481874447392,0.628205128205128,0.521276595744681,0.425919958127924,0.45999115826702,0.111890946440634,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","5","2",0.503030303030303,0.494847670250896,0.430555555555556,0.430555555555556,0.418651441030737,0.508363201911589,-0.0103046594982079,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","5","2",0.503030303030303,0.51836917562724,0.638888888888889,0.450980392156863,0.404420307741268,0.430406212664277,0.037502224041533,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","5","3",0.551515151515152,0.548897058823529,0.4625,0.544117647058823,0.480307997424331,0.494117647058824,0.0992948823255672,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","5","3",0.496969696969697,0.498161764705882,0.5375,0.48314606741573,0.485882872558581,0.522794117647059,-0.00368624123451951,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","5","4",0.50609756097561,0.512360387192852,0.341176470588235,0.537037037037037,0.485953009841415,0.496723752792256,0.0262840241194197,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","3","5","4",0.530487804878049,0.530975428145942,0.517647058823529,0.55,0.476820861475299,0.451451973194341,0.0619278048096749,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","3","5","5",0.536585365853659,0.518918918918919,0.337837837837838,0.480769230769231,0.440508841196118,0.501351351351351,0.0404625028540516,"DILIrank 
 (+SIDER)"
